title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categories/0,categories/1,categories/2,categories/3,categories/4,categories/5,categories/6,categories/7,categories/8,categories/9,url,categoryName
MLM Montagem de Móveis: Montagem/Desmontagem/Reparos/Planejados/Reformas,5,305,"R. Dona Inês Martins, 137",Guarulhos,São Paulo,BR,https://www.facebook.com/MLM-Montagem-de-m%C3%B3veis-107644170932259/,+55 11 97421-6359,Marceneiro,Loja de móveis,,,,,,,,,https://www.google.com/maps/search/?api=1&query=MLM%20Montagem%20de%20M%C3%B3veis%3A%20Montagem%2FDesmontagem%2FReparos%2FPlanejados%2FReformas&query_place_id=ChIJ28t3AHyLzpQRUfbPm7XxhKU,Marceneiro
MONTADOR DE MÓVEIS - Leandro Amorim,4.9,36,"R. José Damiani, 209",Guarulhos,São Paulo,BR,,+55 11 94585-9514,Moveleiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=MONTADOR%20DE%20M%C3%93VEIS%20-%20Leandro%20Amorim&query_place_id=ChIJ_TkKWx5dzpQRXHkzO7jOGho,Moveleiro
Montador de Móveis Guarulhos - São Paulo *RAUL*,4.9,107,"R. Vital Brasil, 651",Guarulhos,São Paulo,BR,https://www.facebook.com/RaulmontagemedesmontagemdeMoveis,,Móveis de vime,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20Guarulhos%20-%20S%C3%A3o%20Paulo%20*RAUL*&query_place_id=ChIJCQaLUQhhzpQRd5PXZju_LWk,Móveis de vime
Arthur Mader - Montador de Móveis em Guarulhos,5,212,"R. Dr. Domingos Paschoal Benedito Graciano, 11",Guarulhos,São Paulo,BR,http://www.madermontagens.com.br/,,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Arthur%20Mader%20-%20Montador%20de%20M%C3%B3veis%20em%20Guarulhos&query_place_id=ChIJqdQagqccLEQR2Xhz7wSzoWY,Marceneiro
Montador de móveis RS Montagem,5,148,"R. Maravilha, 35",Guarulhos,São Paulo,BR,https://rsmontagemdemoveis.servicosgold.com.br/,+55 11 96637-8508,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20m%C3%B3veis%20RS%20Montagem&query_place_id=ChIJMXEscMBjzpQRrO7gRF47BoU,Marceneiro
Montador de móveis Guarulhos,5,268,Praça Oito de Dezembro,Guarulhos,São Paulo,BR,http://www.facebook.com/MontadordemoveisprofissionalOscar/,+55 11 93250-3710,Loja de móveis,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20m%C3%B3veis%20Guarulhos&query_place_id=ChIJa8Wp4x-LzpQRgtrD8lb1908,Loja de móveis
Montador de móveis guarulhos,5,1,"R. Candel, 77",Guarulhos,São Paulo,BR,http://montador-de-moveis-pimentas.negocio.site/,+55 11 94281-9451,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20m%C3%B3veis%20guarulhos&query_place_id=ChIJJRKX8m6JzpQRmnGB-asxhLM,
Montador de Moveis Guarulhos,5,82,,,,,https://wa.me/5511911642023,+55 11 91164-2023,Marceneiro,Service establishment,Moveleiro,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20Moveis%20Guarulhos&query_place_id=ChIJGQAs3dT0zpQRA9jno2ONCPQ,Marceneiro
Montador de móveis Guarulhos,4.8,10,"Estr. Pimentas São Miguel, 800 - bl 06 ap 204",Guarulhos,São Paulo,BR,http://montador-de-moveis-pimentas.negocio.site/,+55 11 94281-9451,Moveleiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20m%C3%B3veis%20Guarulhos&query_place_id=ChIJUeqSQiZjzpQRFKGHOLkFweo,Moveleiro
Montador de móveis - Camelo Souza,5,30,,,,,https://www.instagram.com/camelomontadordemoveis?igshid=OGQ5ZDc2ODk2ZA==,+55 19 99925-9368,Moveleiro,Service establishment,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20m%C3%B3veis%20-%20Camelo%20Souza&query_place_id=ChIJYfoG0lFh9EAR6dOM21L1Njo,Moveleiro
montador de moveis Guarulhos,5,34,"R. Bom Jesus do Norte, 48",Guarulhos,São Paulo,BR,https://montadordemoveisguarulhos.com/,+55 11 96938-4597,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=montador%20de%20moveis%20Guarulhos&query_place_id=ChIJh06rpVSLzpQRUlCNORzLZvc,Marceneiro
Montador de moveis em Guarulhos,4.8,17,"R. Vital Brasil, 531",Guarulhos,São Paulo,BR,https://vipmontadordemoveis.com/?utm_campaign=gmb,+55 11 95921-5823,Oficina de conserto de móveis,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20moveis%20em%20Guarulhos&query_place_id=ChIJG7en_wBhzpQRR0eEd2EsozA,Oficina de conserto de móveis
Montador de Móveis Gabriel,5,2,Rua Elza penteado orsi 36,Campinas,SP,BR,,+55 19 98124-5184,Moveleiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20Gabriel&query_place_id=ChIJeQeRIJ6zTCYRh3JS737MmRI,Moveleiro
Montador de móveis - Allan Montagens,5,330,,,,,,+55 19 98976-1055,Marceneiro,Service establishment,Moveleiro,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20m%C3%B3veis%20-%20Allan%20Montagens&query_place_id=ChIJ5cwpRA5W5qIR-w5xFWjw1g0,Marceneiro
Montador Express Campinas,5,1,,,,,,+55 19 98322-7250,Moveleiro,Service establishment,Serviço de instalação de piso de madeira,Marceneiro,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20Express%20Campinas&query_place_id=ChIJ57odU1MEvQoR7hJd63EqaEY,Moveleiro
Montador de móveis Saulo Ulatoski,5,9,"R. Rodrigo Medeiros, 121",Campinas,São Paulo,BR,https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTA3ODgyNjIyODU5MTE4?igshid=YmMyMTA2M2Y=,+55 19 98728-1112,Moveleiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20m%C3%B3veis%20Saulo%20Ulatoski&query_place_id=ChIJwY9k4r65yJQR9TGY8BausG8,Moveleiro
MONTADOR DE MÓVEIS CAMPINAS,5,19,,,,,https://www.lucasmontadordemoveis.com/,+55 19 97417-7361,Marceneiro,Service establishment,,,,,,,,,https://www.google.com/maps/search/?api=1&query=MONTADOR%20DE%20M%C3%93VEIS%20CAMPINAS&query_place_id=ChIJyeB9QSHYIwgRAaI9xsu3TV4,Marceneiro
Montador de móveis Ednael campinas,4.9,16,"R. Pedro José Rabello, 31",Campinas,São Paulo,BR,https://api.whatsapp.com/send?phone=5519996462701&text=Ol%C3%A1%2C%20gostaria%20de%20mais%20informa%C3%A7%C3%B5es%20sobre%20os%20servi%C3%A7os%20de%20MONTADOR%20DE%20M%C3%93VEIS.,+55 19 99646-2701,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20m%C3%B3veis%20Ednael%20campinas&query_place_id=ChIJr0UelX38u2gR1RUz4AhNV1I,
Montador de Móveis Diego em Campinas,4.9,71,,,,,https://wa.me/5519993485002?text=Ol%C3%A1%2C%20vim%20do%20Google%20...,+55 19 99348-5002,Moveleiro,Service establishment,Marceneiro,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20Diego%20em%20Campinas&query_place_id=ChIJhRgpfRa8yJQRlM0ELwmwsWI,Moveleiro
MONTADOR DE MÓVEIS CAMPINAS | EXS SERVIÇOS,5,122,,,,,,+55 19 98942-0632,Marceneiro,Service establishment,,,,,,,,,https://www.google.com/maps/search/?api=1&query=MONTADOR%20DE%20M%C3%93VEIS%20CAMPINAS%20%7C%20EXS%20SERVI%C3%87OS&query_place_id=ChIJwSimgeW3yJQRcwy8TgUkNKM,Marceneiro
MONTADOR DE MÓVEIS LucasRESOLVE,4.9,212,"R. José Cleber da Silva, 949",Campinas,São Paulo,BR,,+55 19 98781-1846,Moveleiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=MONTADOR%20DE%20M%C3%93VEIS%20LucasRESOLVE&query_place_id=ChIJ97Wl82ehtCMR3aNQOv559gA,Moveleiro
O Montador,5,507,"R. José Martins Lourenço, 300",Campinas,São Paulo,BR,https://www.instagram.com/omontadordemoveiscps,+55 19 98608-8063,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=O%20Montador&query_place_id=ChIJ-UR-FIyQyqgR6cfaDYksW8c,Marceneiro
Montador de Móveis em Campinas | Leonardo Montagens de Móveis,4.9,143,"R. Martinica, 21",Campinas,São Paulo,BR,"https://api.whatsapp.com/send?phone=5519987031227&text=Ol%C3%A1%20Encontrei%20seu%20perfil%20no%20google,%20gostaria%20de%20fazer%20um%20or%C3%A7amento.",+55 19 98703-1227,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20em%20Campinas%20%7C%20Leonardo%20Montagens%20de%20M%C3%B3veis&query_place_id=ChIJQ9OsoPPLyJQRaefcs9M0nMA,Marceneiro
Montador de Móveis - Matheus Couto Montagens,5,285,,,,,,+55 19 99580-9838,Marceneiro,Service establishment,Moveleiro,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20-%20Matheus%20Couto%20Montagens&query_place_id=ChIJJWYQUKdUn2kRMCzTnVI1rtI,Marceneiro
Montador de Móveis e Instalações em Campinas MonttaFácil,5,120,R. José Júlio,Campinas,São Paulo,BR,https://www.linkedin.com/in/fernando-carriel%E2%84%A2-2562881b3/,+55 19 99857-8185,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20e%20Instala%C3%A7%C3%B5es%20em%20Campinas%20MonttaF%C3%A1cil&query_place_id=ChIJ1zgBYwonz5QR50KHNUPR4AM,Marceneiro
Envelopamento de Moveis Campinas,4.9,191,Av. Senador Saraiva,Campinas,São Paulo,BR,https://montadordemoveiscampinas.com.br/envelopamento-de-moveis-em-campinas-sp/,+55 19 99888-8717,Moveleiro,Serviço de envelopamento de veículos,Marceneiro,,,,,,,,https://www.google.com/maps/search/?api=1&query=Envelopamento%20de%20Moveis%20Campinas&query_place_id=ChIJnytQm7mVyJQRinTcMzfuNTE,Moveleiro
Ale montagem e desmontagem,5,82,"R. Atílio Superti, 1430",Porto Alegre,Rio Grande do Sul,BR,,+55 51 98400-1648,Móveis de vime,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Ale%20montagem%20e%20desmontagem&query_place_id=ChIJF4w5AYuDGZUREZZiwuOtyVk,Móveis de vime
Marcelo Montador de Móveis,5,238,"R. Barreto Leme, 855",Campinas,São Paulo,BR,https://agoramontador.com.br/montador-de-moveis/sp/campinas/montagem-campinas,,Moveleiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Marcelo%20Montador%20de%20M%C3%B3veis&query_place_id=ChIJVxesJrLIyJQRY6WSJinTF-E,Moveleiro
Montador de móveis Cláudio Souza,5,11,"R. Líbero Badaró, 273",Porto Alegre,Rio Grande do Sul,BR,,+55 51 99347-9367,Moveleiro,Marceneiro,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20m%C3%B3veis%20Cl%C3%A1udio%20Souza&query_place_id=ChIJFw1u8jF3GZURVb_AKKy7RY8,Moveleiro
Tiago Oliveira montador de móveis,5,19,"Rua banco inglês, R. Cruzeiro do Sul, 2077",Porto Alegre,RS,BR,https://www.facebook.com/tiago.oliveira.montadordemoveis/,+55 51 99984-7604,Loja de marcenaria,Marceneiro,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Tiago%20Oliveira%20montador%20de%20m%C3%B3veis&query_place_id=ChIJdy2dUJp5GZURgk_2gQx-1zI,Loja de marcenaria
Montador de Móveis Porto Alegre,,,"R. Cabo Noé, 14",Porto Alegre,Rio Grande do Sul,BR,,+55 51 99254-6094,Prestador de serviços de construção civil,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20Porto%20Alegre&query_place_id=ChIJ5w0ejROdGZUR4KUesr6PidU,Prestador de serviços de construção civil
Montador de Móveis rs,5,15,,,,,https://www.montadordemoveisrs.com.br/,+55 51 99172-2249,Prestador de serviços públicos,Service establishment,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20rs&query_place_id=ChIJMzdnZn5zGZURx4Il1Sn9jGk,Prestador de serviços públicos
Lucas Santos - Montador De Móveis,5,4,"Av. Bento Gonçalves, 4864",Porto Alegre,Rio Grande do Sul,BR,https://www.instagram.com/_lswood,+55 51 98165-8050,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Lucas%20Santos%20-%20Montador%20De%20M%C3%B3veis&query_place_id=ChIJvxKN3p2dGZURecFY_GZeEwg,Marceneiro
Daniel Correia | Montador de Móveis Profissional,4.8,286,Rua Vereador Terezio Meirelles,Porto Alegre,Rio Grande do Sul,BR,https://daniel-montador.webbr.site/,+55 51 99490-3661,Marceneiro,Profissional para instalação de bancadas,Loja de móveis,Loja de móveis usados para escritório,,,,,,,https://www.google.com/maps/search/?api=1&query=Daniel%20Correia%20%7C%20Montador%20de%20M%C3%B3veis%20Profissional&query_place_id=ChIJv25ja5l3GZURjLMsRaXQz6o,Marceneiro
FLASH MONTADOR DE MÓVEIS - LUCAS SILVA,5,5,"Av. Assis Brasil, 2611",Porto Alegre,Rio Grande do Sul,BR,https://flashmontagens0.godaddysites.com/,+55 51 98062-4969,Moveleiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=FLASH%20MONTADOR%20DE%20M%C3%93VEIS%20-%20LUCAS%20SILVA&query_place_id=ChIJV1qB4713GZURDx7mqDrxM0w,Moveleiro
Montador de Móveis & Marido de Aluguel,4.7,15,R. Dom Hélder Câmara,Porto Alegre,Rio Grande do Sul,BR,https://www.instagram.com/montadordemoveis_maridodealugu?igsh=MWY3cTh6ZGk3OG44dA==,+55 51 98533-1669,Escritório da empresa,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20%26%20Marido%20de%20Aluguel&query_place_id=ChIJkTHxCB2Jr0ERToR60yCZd0M,Escritório da empresa
Montador de Moveis Porto Alegre,5,94,,,,,https://www.instagram.com/zecamontmoveis,+55 51 99207-7693,Moveleiro,Service establishment,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20Moveis%20Porto%20Alegre&query_place_id=ChIJma3xKaXjqCoRbwbGaYpN40M,Moveleiro
TL MOVEIS MONTAGEM E DESMONTAGEM,5,168,"R. Primeiro de Setembro, 265",Porto Alegre,Rio Grande do Sul,BR,,+55 51 99130-0687,Marceneiro,Profissional para instalação de bancadas,,,,,,,,,https://www.google.com/maps/search/?api=1&query=TL%20MOVEIS%20MONTAGEM%20E%20DESMONTAGEM&query_place_id=ChIJCXd8SRQ05Q4RwODKoSDpoj8,Marceneiro
Montador de móveis em Porto Alegre - Garcia Montador,5,218,,,,,https://www.instagram.com/garciamontagens,+55 51 98588-3335,Marceneiro,Service establishment,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20m%C3%B3veis%20em%20Porto%20Alegre%20-%20Garcia%20Montador&query_place_id=ChIJJ2MJX6IHhEgRVFOyYb5stKo,Marceneiro
Montador de Móveis jcmontagemdemóveis,5,647,"Localizado em Porto Farroupilha - Av. João Ferreira Jardim, 138",Porto Alegre,Rio Grande do Sul,BR,https://www.montadorportoalegre.com.br/,+55 51 99167-5847,Moveleiro,Loja de móveis,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20jcmontagemdem%C3%B3veis&query_place_id=ChIJ53dITfAv304RPLUUbbHojnQ,Moveleiro
Ferreira Montador de Móveis Porto Alegre e Região,5,241,R. Carlos Silveira Martins Pacheco,Porto Alegre,Rio Grande do Sul,BR,https://bruno-montador-de-moveis.webnode.page/,+55 51 98627-0113,Loja de móveis,Loja de móveis amish,Loja de móveis antigos,Loja de móveis infantis,Moveleiro,Oficina de conserto de móveis,Loja de móveis para escritório,Loja de móveis de jardim,Loja de móveis usados,Loja de móveis usados para escritório,https://www.google.com/maps/search/?api=1&query=Ferreira%20Montador%20de%20M%C3%B3veis%20Porto%20Alegre%20e%20Regi%C3%A3o&query_place_id=ChIJ69zp7a13GZURRXnu4yZ3KlA,Loja de móveis
Alberto montador de móveis.,4.6,33,"Rua Regente Feijó, 431",Campinas,São Paulo,BR,https://www.temprofissionais.com.br/mores-alberto-teixeira-heitor-montador-de-moveis,+55 19 98917-8564,Prestador de serviços públicos,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Alberto%20montador%20de%20m%C3%B3veis.&query_place_id=ChIJ_zeyu863yJQRR9oBpuQgx08,Prestador de serviços públicos
Montador de Móveis Sul,4.8,91,Rua Conselheiro Brusque,Porto Alegre,Rio Grande do Sul,BR,http://www.montadordemoveissul.com.br/,+55 51 98269-8864,Oficina de conserto de móveis,Fornecedor de móveis planejados,Fornecedor de acessórios para móveis,Moveleiro,Montadora de estruturas metálicas,Marceneiro,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20Sul&query_place_id=ChIJ73doD212GZUR81tTeea5UI0,Oficina de conserto de móveis
Montador de Móveis (Juan),4.7,72,"R. Vicente Melro, 863",Guarulhos,São Paulo,BR,https://sites.google.com/view/montador-de-moveis-juan/in%C3%ADcio,+55 11 93205-0150,Moveleiro,Oficina de conserto de móveis,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20(Juan)&query_place_id=ChIJSytjB8X1zpQR1bKPRUNLGTA,Moveleiro
Montador de Móveis Erick Acunha,4.9,88,"Av. Sargento Manoel Raymundo Soares, 111",Porto Alegre,Rio Grande do Sul,BR,https://linktr.ee/erick.acunha?fbclid=PAY2xjawGg4aBleHRuA2FlbQIxMQABpqKQSTujGaciFLpUnkXwrVitCJaVfvZIMLD3xTjWZ37Z-dTmM6Rt6H0Ohg_aem_S2AGkIRZeQdqR-7Id4yOGg,+55 51 98053-0829,Marceneiro,Prestador de serviços públicos,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20Erick%20Acunha&query_place_id=ChIJX4vxHWh3GZURkp3XyYi1hGE,Marceneiro
Montador de Móveis Porto Alegre,4.7,51,"R. Prof. Carvalho de Freitas, 737",Porto Alegre,Rio Grande do Sul,BR,https://www.montadordemoveispoa.com.br/,+55 51 99671-8768,Carpintaria,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20Porto%20Alegre&query_place_id=ChIJe6R0cpmCGZURU7CfOu6Dsp4,Carpintaria
LN Montador de Móveis - Porto Alegre,4.7,44,"Av. Mariland, 916",Porto Alegre,Rio Grande do Sul,BR,,+55 51 98414-5435,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=LN%20Montador%20de%20M%C3%B3veis%20-%20Porto%20Alegre&query_place_id=ChIJ8bmVgFR5GZUR7hmBBH1d9ZU,Marceneiro
Montador de Móveis Porto Alegre,4.9,66,Av. Protásio Alves,Porto Alegre,Rio Grande do Sul,BR,https://wa.me/message/AHFTQA5IZQMLJ1,,Moveleiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20Porto%20Alegre&query_place_id=ChIJBZluqJl3GZURKit7YooFuFk,Moveleiro
Ricardo Montador de Móveis em Curitiba,5,90,"R. Alberto Rodrigues Xavier, 36",Curitiba,Paraná,BR,https://montadordemoveisricardo.com.br/,+55 41 99116-5599,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Ricardo%20Montador%20de%20M%C3%B3veis%20em%20Curitiba&query_place_id=ChIJE0KWJ9ByWAoRoeyhvXwtZAE,Marceneiro
Montador De Móveis Curitiba Alex,5,106,"Villa nova artigas - Rua Doutor Giocondo Villanova Artigas, 30",Curitiba,Paraná,BR,https://siqueiraalex466.wixsite.com/montadordemveis,+55 41 99628-3070,Loja de móveis,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20De%20M%C3%B3veis%20Curitiba%20Alex&query_place_id=ChIJK43iDtB8lY8RgJ1bIjQff9Q,Loja de móveis
Montador de Móveis Alô Montador,5,112,"R. Paraíba, 3574",Curitiba,Paraná,BR,https://montagemdemoveis.curitiba.br/,+55 41 99668-0556,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20Al%C3%B4%20Montador&query_place_id=ChIJo9GjzEb_3JQRm8kt9Mwwd1U,Marceneiro
Montador de Móveis e instalações em Campinas,5,470,"R. Presbítero Sigmundo Simberg, 55 - BL4 AP 101",Campinas,São Paulo,BR,https://www.linkedin.com/in/fernando-carriel%E2%84%A2-2562881b3/,+55 19 99639-0543,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20e%20instala%C3%A7%C3%B5es%20em%20Campinas&query_place_id=ChIJSzvtND65yJQRa3UGcBJQoVQ,Marceneiro
Montador de Móveis Curitiba,5,55,"Rua Savigny, 191",Curitiba,Paraná,BR,https://www.montadordemoveiscuritiba.com.br/,+55 41 99859-0020,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20Curitiba&query_place_id=ChIJfxD80l3n3JQRSrlBJYfnuEo,Marceneiro
Montador de Móveis Parque Prado Campinas,3.7,6,"Av. Eng. Antônio Francisco de Paula Souza, 3283",Campinas,São Paulo,BR,http://www.envelopamentoprofissional.com.br/,+55 19 99743-3294,Moveleiro,Empresa madeireira,Loja de móveis para escritório,Organizador profissional,Serviço de envelopamento de veículos,Marceneiro,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20Parque%20Prado%20Campinas&query_place_id=ChIJ6_udZFHPyJQR5cqsu6zDV7w,Moveleiro
Montador de Móveis Geovane,5,504,"Av. Visc. de Guarapuava, 2305",Curitiba,Paraná,BR,https://montadordemoveisgeovane.com.br/,+55 41 99711-1892,Loja de móveis,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20Geovane&query_place_id=ChIJu_ruD8j73JQRbCD30oTdfRM,Loja de móveis
Ricardo Montador De Móveis,5,302,"Rua Humberto Ciccarino, 1129",Curitiba,Paraná,BR,https://sites.google.com/view/ricardocwb-montadordemoveis/in%C3%ADcio,+55 41 99649-0176,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Ricardo%20Montador%20De%20M%C3%B3veis&query_place_id=ChIJDVjX4V3PSSARvuhr_F3gpzM,Marceneiro
Montador de móveis,5,239,"Rua Francisco Zanicotti Sobrinho, 270 - sobrado 5",Curitiba,Paraná,BR,https://www.instagram.com/montadordemoveisrick?igsh=ZTdkdnJ5anF4ZXps,+55 41 99755-8749,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20m%C3%B3veis&query_place_id=ChIJ8fNdidt9AksRF5upkByt3fE,Marceneiro
Montador de móveis Curitiba,5,263,"Rua Emiliano Perneta, 174",Curitiba,Paraná,BR,https://api.whatsapp.com/send?phone=5541996625029,+55 41 99662-5029,Marceneiro,Moveleiro,Loja de móveis,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20m%C3%B3veis%20Curitiba&query_place_id=ChIJCS640xXl3JQRyslRDOgGPmo,Marceneiro
Montador de Móveis Curitiba | Leandro,5,144,"R. Maceió, 75",Curitiba,Paraná,BR,https://onlinemontador.com.br/montador-de-moveis/pr/curitiba/alexandre-da-silva-montador-de-moveis-em-curitiba-parana,+55 41 99684-2706,Marceneiro,Moveleiro,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20Curitiba%20%7C%20Leandro&query_place_id=ChIJx7gwjpjl3JQRnarDw1Zw-CI,Marceneiro
Ricco montador de móveis,4.8,20,"R. Clésio Antunes de Vasconcelos, 33",Campinas,São Paulo,BR,http://riccomontadordemoveis.com.br/,+55 19 99393-2871,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Ricco%20montador%20de%20m%C3%B3veis&query_place_id=ChIJhUBnP1S3yJQRvcQIHkE8Wn4,Marceneiro
Montador de Móveis Curitiba,4.9,227,"R. Eng. Rebouças, 3011 - AP 21",Curitiba,Paraná,BR,http://www.montadordemoveiscuritiba.com.br/,+55 41 99859-0020,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20Curitiba&query_place_id=ChIJ96tT6TDn3JQRtNr0sQKySwQ,Marceneiro
Montador de Móveis Curitiba,4.9,57,"R. João Zaniolo, 19",Curitiba,Paraná,BR,https://martelixmontadores.com.br/montador-de-moveis-em-curitiba-pr/,+55 41 99788-8628,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20Curitiba&query_place_id=ChIJm-5QLLPh3JQR6hYUuH9tTik,Marceneiro
Montador de Móveis S&J,5,42,R. Paulo Setúbal,Curitiba,Paraná,BR,https://www.montadordemoveisemcuritiba.com.br/,+55 41 98405-7701,Moveleiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20S%26J&query_place_id=ChIJzw9cOGmN3JQRrBjK5AyzYdI,Moveleiro
Montador de móveis,5,90,"R. Etiópia, 265",Curitiba,Paraná,BR,https://www.condutamontagens.com/,+55 41 99690-1788,Reformas,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20m%C3%B3veis&query_place_id=ChIJ-Ykyexrv3JQR3-4YL8aSmCo,Reformas
